country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Northern Ireland,,2021-01-19,160396.0,138436.0,21960.0,5960.0,7306.0,8.47,7.31,1.16,3858.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-20,166538.0,144212.0,22326.0,6142.0,6404.0,8.79,7.62,1.18,3382.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-21,173549.0,151039.0,22510.0,7011.0,5674.0,9.16,7.98,1.19,2996.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-22,177026.0,154366.0,22660.0,3477.0,5664.0,9.35,8.15,1.2,2991.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-23,178331.0,155644.0,22687.0,1305.0,5396.0,9.42,8.22,1.2,2849.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,2021-01-24,182355.0,159642.0,22713.0,4024.0,5089.0,9.63,8.43,1.2,2687.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Norway,NOR,2020-12-27,5.0,5.0,,,,0.0,0.0,,,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-28,605.0,605.0,,600.0,600.0,0.01,0.01,,111.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-29,1673.0,1673.0,,1068.0,834.0,0.03,0.03,,154.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-30,2095.0,2095.0,,422.0,697.0,0.04,0.04,,129.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2020-12-31,2167.0,2167.0,,72.0,540.0,0.04,0.04,,100.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-01,2173.0,2173.0,,6.0,434.0,0.04,0.04,,80.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-02,2173.0,2173.0,,0.0,361.0,0.04,0.04,,67.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-03,2173.0,2173.0,,0.0,310.0,0.04,0.04,,57.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-04,2174.0,2174.0,,1.0,224.0,0.04,0.04,,41.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-05,5592.0,5592.0,,3418.0,560.0,0.1,0.1,,103.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-06,14500.0,14500.0,,8908.0,1772.0,0.27,0.27,,327.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-07,21037.0,21037.0,,6537.0,2696.0,0.39,0.39,,497.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-08,22639.0,22639.0,,1602.0,2924.0,0.42,0.42,,539.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-09,22770.0,22770.0,,131.0,2942.0,0.42,0.42,,543.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-10,22876.0,22876.0,,106.0,2958.0,0.42,0.42,,546.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-11,23217.0,23217.0,,341.0,3006.0,0.43,0.43,,554.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-12,27324.0,27324.0,,4107.0,3105.0,0.5,0.5,,573.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-13,36904.0,36904.0,,9580.0,3201.0,0.68,0.68,,590.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-14,45167.0,45167.0,,8263.0,3447.0,0.83,0.83,,636.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-15,49566.0,49566.0,,4399.0,3847.0,0.91,0.91,,710.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-16,50276.0,50276.0,,710.0,3929.0,0.93,0.93,,725.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-17,50560.0,50555.0,5.0,284.0,3955.0,0.93,0.93,0.0,730.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-18,52059.0,51784.0,275.0,1499.0,4120.0,0.96,0.96,0.01,760.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-19,57258.0,56216.0,1042.0,5199.0,4276.0,1.06,1.04,0.02,789.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-20,67399.0,65682.0,1717.0,10141.0,4356.0,1.24,1.21,0.03,804.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-21,75287.0,73407.0,1880.0,7888.0,4303.0,1.39,1.35,0.03,794.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-22,78330.0,76443.0,1887.0,3043.0,4109.0,1.44,1.41,0.03,758.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-23,78687.0,76800.0,1887.0,357.0,4059.0,1.45,1.42,0.03,749.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Norway,NOR,2021-01-24,78746.0,76859.0,1887.0,59.0,4027.0,1.45,1.42,0.03,743.0,Pfizer/BioNTech,Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
Oman,OMN,2020-12-28,1717.0,1717.0,,,,0.03,0.03,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2020-12-29,3363.0,3363.0,,1646.0,1646.0,0.07,0.07,,322.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2020-12-30,5043.0,5043.0,,1680.0,1663.0,0.1,0.1,,326.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2020-12-31,6516.0,6516.0,,1473.0,1600.0,0.13,0.13,,313.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-01,,,,,1289.0,,,,252.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-02,7231.0,7231.0,,,1103.0,0.14,0.14,,216.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-03,8826.0,8826.0,,1595.0,1185.0,0.17,0.17,,232.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-04,10728.0,10728.0,,1902.0,1287.0,0.21,0.21,,252.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-05,12751.0,12751.0,,2023.0,1341.0,0.25,0.25,,263.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-06,14005.0,14005.0,,1254.0,1280.0,0.27,0.27,,251.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-07,14911.0,14911.0,,906.0,1199.0,0.29,0.29,,235.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-08,14980.0,14980.0,,69.0,1158.0,0.29,0.29,,227.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-09,15023.0,15023.0,,43.0,1113.0,0.29,0.29,,218.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-10,15907.0,15907.0,,884.0,1012.0,0.31,0.31,,198.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-11,18287.0,18287.0,,2380.0,1080.0,0.36,0.36,,211.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-12,20649.0,20649.0,,2362.0,1128.0,0.4,0.4,,221.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-13,22749.0,22749.0,,2100.0,1249.0,0.45,0.45,,245.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-14,24204.0,24204.0,,1455.0,1328.0,0.47,0.47,,260.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-15,,,,,1358.0,,,,266.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-16,24773.0,24773.0,,,1393.0,0.49,0.49,,273.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-17,25446.0,24773.0,673.0,673.0,1363.0,0.5,0.49,0.01,267.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-18,26758.0,24773.0,1985.0,1312.0,1210.0,0.52,0.49,0.04,237.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-19,28049.0,24773.0,3276.0,1291.0,1057.0,0.55,0.49,0.06,207.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-20,29548.0,24773.0,4775.0,1499.0,971.0,0.58,0.49,0.09,190.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-21,,,,,817.0,,,,160.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-22,,,,,830.0,,,,163.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-23,30675.0,24773.0,5902.0,,843.0,0.6,0.49,0.12,165.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Oman,OMN,2021-01-24,32765.0,24773.0,7992.0,2090.0,1046.0,0.64,0.49,0.16,205.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/OmaniMOH/status/1353610389431472133
Panama,PAN,2021-01-19,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://twitter.com/MINSAPma/status/1353489103589945351/photo/1
Panama,PAN,2021-01-20,6.0,6.0,,6.0,6.0,0.0,0.0,,1.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/MINSAPma/status/1353489103589945351/photo/1
Panama,PAN,2021-01-21,2728.0,2728.0,,2722.0,1364.0,0.06,0.06,,316.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/MINSAPma/status/1353489103589945351/photo/1
Panama,PAN,2021-01-22,5081.0,5081.0,,2353.0,1694.0,0.12,0.12,,393.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/MINSAPma/status/1353489103589945351/photo/1
Panama,PAN,2021-01-23,5594.0,5594.0,,513.0,1398.0,0.13,0.13,,324.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/MINSAPma/status/1353489103589945351/photo/1
Panama,PAN,2021-01-24,6420.0,6420.0,,826.0,1284.0,0.15,0.15,,298.0,Pfizer/BioNTech,Ministry of Health,https://twitter.com/MINSAPma/status/1353489103589945351/photo/1
Poland,POL,2020-12-28,2000.0,2000.0,,,,0.01,0.01,,,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2020-12-29,6300.0,6300.0,,4300.0,4300.0,0.02,0.02,,114.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2020-12-30,36300.0,36300.0,,30000.0,17150.0,0.1,0.1,,453.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2020-12-31,47600.0,47600.0,,11300.0,15200.0,0.13,0.13,,402.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-01,,,,,11749.0,,,,310.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-02,50391.0,50391.0,,,9678.0,0.13,0.13,,256.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-03,50833.0,50833.0,,442.0,8139.0,0.13,0.13,,215.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-04,92220.0,92220.0,,41387.0,12889.0,0.24,0.24,,341.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-05,140226.0,140226.0,,48006.0,19132.0,0.37,0.37,,506.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-06,160359.0,160359.0,,20133.0,17723.0,0.42,0.42,,468.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-07,188956.0,188956.0,,28597.0,20194.0,0.5,0.5,,534.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-08,198787.0,198787.0,,9831.0,21399.0,0.53,0.53,,565.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-09,200022.0,200022.0,,1235.0,21376.0,0.53,0.53,,565.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-10,203053.0,203053.0,,3031.0,21746.0,0.54,0.54,,575.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-11,257834.0,257834.0,,54781.0,23659.0,0.68,0.68,,625.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-12,309620.0,309620.0,,51786.0,24199.0,0.82,0.82,,639.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-13,369212.0,369212.0,,59592.0,29836.0,0.98,0.98,,788.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-14,410480.0,410480.0,,41268.0,31646.0,1.08,1.08,,836.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-15,436963.0,436963.0,,26483.0,34025.0,1.15,1.15,,899.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-16,457303.0,457303.0,,20340.0,36754.0,1.21,1.21,,971.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-17,469466.0,468795.0,671.0,12163.0,38059.0,1.24,1.24,0.0,1006.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-18,495164.0,491696.0,3468.0,25698.0,33904.0,1.31,1.3,0.01,896.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-19,541229.0,530055.0,11174.0,46065.0,33087.0,1.43,1.4,0.03,874.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-20,591785.0,566793.0,24992.0,50556.0,31796.0,1.56,1.5,0.07,840.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-21,644999.0,605313.0,39686.0,53214.0,33503.0,1.7,1.6,0.1,885.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-22,684277.0,638798.0,45479.0,39278.0,35331.0,1.81,1.69,0.12,934.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-23,701164.0,654184.0,46980.0,16887.0,34837.0,1.85,1.73,0.12,920.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Poland,POL,2021-01-24,707474.0,659753.0,47721.0,6310.0,34001.0,1.87,1.74,0.13,898.0,Pfizer/BioNTech,Ministry of Health,https://www.gov.pl/web/szczepimysie/raport-szczepien-przeciwko-covid-19
Portugal,PRT,2020-12-27,4963.0,4963.0,,,,0.05,0.05,,,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2020-12-28,7754.0,7754.0,,2791.0,2791.0,0.08,0.08,,274.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2020-12-29,20368.0,20368.0,,12614.0,7702.0,0.2,0.2,,755.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2020-12-30,30543.0,30543.0,,10175.0,8527.0,0.3,0.3,,836.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2020-12-31,32749.0,32749.0,,2206.0,6946.0,0.32,0.32,,681.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-01,32749.0,32749.0,,0.0,5557.0,0.32,0.32,,545.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-02,32750.0,32750.0,,1.0,4631.0,0.32,0.32,,454.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-03,32750.0,32750.0,,0.0,3970.0,0.32,0.32,,389.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-04,33670.0,33670.0,,920.0,3702.0,0.33,0.33,,363.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-05,46433.0,46433.0,,12763.0,3724.0,0.46,0.46,,365.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-06,61454.0,61454.0,,15021.0,4416.0,0.6,0.6,,433.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-07,71751.0,71751.0,,10297.0,5572.0,0.7,0.7,,546.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-08,74254.0,74254.0,,2503.0,5929.0,0.73,0.73,,581.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-09,74352.0,74352.0,,98.0,5943.0,0.73,0.73,,583.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
Portugal,PRT,2021-01-10,74392.0,74392.0,,40.0,5949.0,0.73,0.73,,583.0,Pfizer/BioNTech,National Health Service,https://esriportugal.maps.arcgis.com/apps/opsdashboard/index.html#/acf023da9a0b4f9dbb2332c13f635829
